short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
gross_rent_adj,"Median rent, all ($2016)",Sunnyside/Woodside,1130,1280,1270,1340,1280,1360,1410,1430,1460,1460,1570,1600,1570
gross_rent_adj,"Median rent, all ($2016)",Greenwich Village/Financial District,1680,2010,2100,2160,2180,990,1530,1280,1360,1520,1300,2680,2530
gross_rent_adj,"Median rent, all ($2016)",Highbridge/South Concourse,870,930,950,990,1000,1000,1040,1040,1030,1110,1060,1100,1110
gross_rent_adj,"Median rent, all ($2016)",North Shore,1010,1150,1130,1210,1200,1130,1240,1160,1120,1100,1130,1180,1220
gross_rent_adj,"Median rent, all ($2016)",Mott Haven/Hunts Point,550,630,730,720,740,780,770,770,780,850,830,860,950
gross_rent_adj,"Median rent, all ($2016)",Soundview/Parkchester,880,1000,1020,990,1010,1040,1070,1130,1060,1070,1110,1130,1150
gross_rent_adj,"Median rent, all ($2016)",Flushing/Whitestone,1200,1360,1380,1370,1360,1400,1450,1420,1390,1390,1390,1440,1510
gross_rent_adj,"Median rent, all ($2016)",University Heights/Fordham,890,950,980,990,1020,1030,1090,1030,1070,1040,1080,1110,1120
gross_rent_adj,"Median rent, all ($2016)",East New York/Starrett City,890,930,1030,1050,1090,1090,1120,1110,1050,1140,1070,1110,1130
gross_rent_adj,"Median rent, all ($2016)",South Ozone Park/Howard Beach,1130,1410,1390,1350,1380,1340,1410,1370,1360,1350,1410,1430,1440
gross_rent_adj,"Median rent, all ($2016)",Elmhurst/Corona,1100,1280,1290,1300,1290,1370,1360,1370,1370,1390,1410,1450,1390
gross_rent_adj,"Median rent, all ($2016)",Rego Park/Forest Hills,1220,1300,1330,1400,1390,1400,1440,1480,1430,1490,1500,1560,1570
gross_rent_adj,"Median rent, all ($2016)",Sunset Park,1020,1130,1160,1140,1170,1210,1260,1230,1290,1290,1350,1300,1400
gross_rent_adj,"Median rent, all ($2016)",Jackson Heights,1140,1320,1310,1350,1280,1330,1320,1340,1370,1390,1400,1420,1470
