short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Flatlands/Canarsie,0.2249214493,0.2516498344,0.2791604267,0.2959185979,0.2659037941,0.2846783541,0.2863105175,0.2667915794,0.2888566184,0.2967956665,0.3116224704,0.3119147973,0.3225521715
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Brownsville/Ocean Hill,0.0760693716,0.0980939244,0.0856562137,0.1077076616,0.1164809557,0.1552890022,0.1015060241,0.0910624177,0.1160612138,0.1245016666,0.122095109,0.1464061152,0.1631670803
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Central Harlem,0.1477530806,0.2297354686,0.2556923977,0.3075671178,0.3062043704,0.3666324511,0.3406841263,0.3080507563,0.3353749875,0.3337839898,0.3775637672,0.3797401164,0.3704666273
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Bensonhurst,0.2046382586,0.228993193,0.2295686052,0.2199233716,0.1766666667,0.2012427424,0.1859830047,0.2325592161,0.2762232788,0.2656038828,0.3014910003,0.2906934989,0.3089682546
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Elmhurst/Corona,0.199676056,0.2273952263,0.2208719381,0.1843991238,0.2177253423,0.2163485122,0.1824216561,0.2113356676,0.1885688615,0.2178961749,0.2454329372,0.219380383,0.1937330149
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Morrisania/Belmont,0.0764636092,0.08320013,0.0770763551,0.0830832619,0.1127076618,0.0991214458,0.0831597242,0.0920164273,0.1183535675,0.1406092089,0.1187473344,0.1438978194,0.1338110686
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Upper East Side,0.7465731154,0.7920640108,0.7769043478,0.8097711109,0.7822931943,0.8028671928,0.7669188783,0.7790493168,0.7893259369,0.8002588879,0.8126890438,0.7793259351,0.8085372196
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Rockaways,0.2036336904,0.2614832977,0.2626070409,0.2805890114,0.2224916443,0.3024903254,0.2512392248,0.2297193748,0.2356457649,0.2577240992,0.2722656843,0.2863323475,0.2771001677
bachelor_higher,Population aged 25+ with a bachelor's degree or higher,Flatbush,0.2474796748,0.2894709852,0.3186349506,0.3080285231,0.282617087,0.3291693784,0.2976597041,0.3360491005,0.3534246014,0.3409127884,0.3588836813,0.3960452973,0.3390988287
