short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
medhhincome_adj,Median household income ($2016),Sunnyside/Woodside,58880,50950,53350,61830,60670,61300,57070,53270,51970,63410,57950,60860,62280
medhhincome_adj,Median household income ($2016),Soundview/Parkchester,43130,41980,41320,38950,44830,37460,42960,38100,35220,33190,36490,37180,37460
medhhincome_adj,Median household income ($2016),Washington Heights/Inwood,44160,39340,38770,41150,42310,41250,45020,39950,37810,38410,45700,45800,52030
medhhincome_adj,Median household income ($2016),Chelsea/Clinton/Midtown,80960,87400,86760,92130,88610,90930,85120,88270,89960,103190,99750,103380,101550
medhhincome_adj,Median household income ($2016),Borough Park,46660,40450,47780,44130,44830,45570,39520,36550,39430,41600,43740,43640,45800
medhhincome_adj,Median household income ($2016),Highbridge/South Concourse,33710,25710,29040,28800,27670,32750,29230,24290,28110,27060,27530,26410,31500
medhhincome_adj,Median household income ($2016),Upper East Side,110410,102540,114850,119360,123070,109890,104400,111860,103560,110430,116630,103560,116970
medhhincome_adj,Median household income ($2016),Park Slope/Carroll Gardens,78020,87720,88550,88540,90840,100380,90690,92810,90860,104380,114410,112670,103870
medhhincome_adj,Median household income ($2016),Central Harlem,31500,33130,32230,36240,37040,35000,38640,37580,38410,37860,41050,46540,45640
medhhincome_adj,Median household income ($2016),Astoria,53950,46660,50250,53910,58160,52750,50870,49670,54070,52260,56950,58300,60410
medhhincome_adj,Median household income ($2016),Pelham Parkway,51520,49800,50250,51450,48680,53250,47690,43320,44460,44170,48490,46040,50810
medhhincome_adj,Median household income ($2016),Elmhurst/Corona,52990,50860,49430,51740,46760,48150,45150,48520,43440,47670,45810,44210,42220
medhhincome_adj,Median household income ($2016),East Flatbush,51520,51760,49530,50000,48680,53210,47380,47450,50690,43750,42860,50870,51260
medhhincome_adj,Median household income ($2016),South Ozone Park/Howard Beach,71250,64040,67560,69470,64630,68990,61570,62230,62430,64260,61680,68040,72480
medhhincome_adj,Median household income ($2016),Jamaica,58290,57460,58360,56240,58410,60340,54420,53180,52890,52760,53170,58940,60090
